timestamp,node_id,subsystem,sensor,parameter,value_hrf_sum,value_hrf_count,value_hrf_average,value_hrf_min,value_hrf_max
2018/08/18 12:00:00,001e0610bc10,metsense,pr103j2,temperature,92342.8,3362,27.467,25.85,29.55
2018/08/18 12:00:00,001e0610bc12,metsense,pr103j2,temperature,92631.35,3366,27.52,23.85,30.3
2018/08/18 12:00:00,001e06113107,metsense,pr103j2,temperature,89758.95,3213,27.936,24.6,31.25
2018/08/18 12:00:00,001e0610e540,metsense,pr103j2,temperature,98848.15,3583,27.588,25.2,29.75
2018/08/18 12:00:00,001e061144be,metsense,pr103j2,temperature,104131.15,3448,30.2,27.8,33.45
2018/08/18 12:00:00,001e06113dbc,metsense,pr103j2,temperature,88921.05,3413,26.054,25.05,27.8
2018/08/18 12:00:00,001e06109416,metsense,pr103j2,temperature,87566.2,3445,25.418,23.25,27.8
2018/08/18 12:00:00,001e0610ee43,metsense,pr103j2,temperature,98662.2,3442,28.664,26.65,30.5
2018/08/18 12:00:00,001e0610ee5d,metsense,pr103j2,temperature,88683.95,3422,25.916,22.55,28.5
2018/08/18 12:00:00,001e0610ba13,metsense,pr103j2,temperature,98234.15,3440,28.556,25.5,31.8
2018/08/18 12:00:00,001e0610ba46,metsense,pr103j2,temperature,91486.1,3429,26.68,24.6,29.75
2018/08/18 12:00:00,001e0610ee36,metsense,pr103j2,temperature,97881.35,3449,28.38,25.5,31.45
2018/08/18 12:00:00,001e0610e537,metsense,pr103j2,temperature,96762.25,3378,28.645,25.85,31.8
2018/08/18 12:00:00,001e0611536c,metsense,pr103j2,temperature,93284.65,3449,27.047,24.9,30.3
2018/08/18 12:00:00,001e06109f62,metsense,pr103j2,temperature,94892.7,3365,28.2,24.0,30.85
2018/08/18 12:00:00,001e0610ee33,metsense,pr103j2,temperature,98048.4,3599,27.243,25.35,30.1
2018/08/18 12:00:00,001e0610ee61,metsense,pr103j2,temperature,93830.65,3574,26.254,23.55,29.0
2018/08/18 12:00:00,001e06113cf1,metsense,pr103j2,temperature,89345.85,3422,26.109,23.85,29.4
2018/08/18 12:00:00,001e0610e532,metsense,pr103j2,temperature,100389.15,3577,28.065,25.35,30.3
2018/08/18 12:00:00,001e0610ee6f,metsense,pr103j2,temperature,95066.05,3599,26.415,24.3,28.65
2018/08/18 12:00:00,001e0610eef4,metsense,pr103j2,temperature,98723.85,3572,27.638,24.75,30.5
2018/08/18 12:00:00,001e0610ef27,metsense,pr103j2,temperature,95758.0,3581,26.741,24.9,29.0
2018/08/18 12:00:00,001e06113d78,metsense,pr103j2,temperature,93640.15,3446,27.174,25.65,29.4
2018/08/18 12:00:00,001e06114503,metsense,pr103j2,temperature,90286.25,3381,26.704,24.75,29.9
2018/08/18 12:00:00,001e061146cb,metsense,pr103j2,temperature,90250.45,3446,26.19,23.55,28.85
2018/08/18 12:00:00,001e0610e539,metsense,pr103j2,temperature,92263.7,3428,26.915,24.15,29.4
2018/08/18 12:00:00,001e061144cd,metsense,pr103j2,temperature,87970.5,3382,26.011,24.3,28.3
2018/08/18 12:00:00,001e061146bc,metsense,pr103j2,temperature,94289.25,3381,27.888,23.7,30.85
2018/08/18 12:00:00,001e0610e809,metsense,pr103j2,temperature,93301.3,3553,26.26,24.0,28.5
2018/08/18 12:00:00,001e06113d22,metsense,pr103j2,temperature,82609.35,3217,25.679,23.55,27.95
2018/08/18 12:00:00,001e0610ee82,metsense,pr103j2,temperature,91470.25,3600,25.408,23.4,27.65
2018/08/18 12:00:00,001e061146ba,metsense,pr103j2,temperature,88564.1,3355,26.398,22.7,29.4
2018/08/18 12:00:00,001e06115365,metsense,pr103j2,temperature,95814.95,3433,27.91,25.35,31.45
2018/08/18 12:00:00,001e0610fb4c,metsense,pr103j2,temperature,92021.45,3555,25.885,23.55,29.55
2018/08/18 12:00:00,001e06113ae8,metsense,pr103j2,temperature,98465.55,3428,28.724,27.65,29.9
2018/08/18 12:00:00,001e0610ba8f,metsense,pr103j2,temperature,98608.3,3570,27.621,25.2,30.85
2018/08/18 12:00:00,001e06114fd4,metsense,pr103j2,temperature,87946.05,3430,25.64,24.15,27.95
2018/08/18 12:00:00,001e0610ee41,metsense,pr103j2,temperature,98391.35,3533,27.849,24.3,30.5
2018/08/18 12:00:00,001e061135cb,metsense,pr103j2,temperature,97709.3,3596,27.172,25.65,29.4
2018/08/18 12:00:00,001e06113ace,metsense,pr103j2,temperature,86729.05,3389,25.591,24.45,26.95
2018/08/18 12:00:00,001e06113ad8,metsense,pr103j2,temperature,89642.35,3441,26.051,24.6,28.5
2018/08/18 12:00:00,001e06114fcf,metsense,pr103j2,temperature,92090.6,3391,27.157,25.05,30.3
2018/08/18 12:00:00,001e0610bbf9,metsense,pr103j2,temperature,97282.25,3449,28.206,24.9,30.65
2018/08/18 12:00:00,001e0610ef68,metsense,pr103j2,temperature,87937.4,3381,26.009,24.0,27.95
2018/08/18 12:00:00,001e0610f05c,metsense,pr103j2,temperature,96469.5,3444,28.011,24.9,31.8
2018/08/18 12:00:00,001e0611462f,metsense,pr103j2,temperature,91440.2,3449,26.512,24.45,29.75
2018/08/18 12:00:00,001e06109401,metsense,pr103j2,temperature,94546.85,3448,27.421,24.45,29.9
2018/08/18 12:00:00,001e0610b9e9,metsense,pr103j2,temperature,90872.2,3449,26.347,24.6,28.85
2018/08/18 12:00:00,001e06113acb,metsense,pr103j2,temperature,97152.9,3442,28.226,24.9,32.0
2018/08/18 12:00:00,001e061130f4,metsense,pr103j2,temperature,95713.3,3447,27.767,24.9,29.75
2018/08/18 12:00:00,001e06113a48,metsense,pr103j2,temperature,86170.7,3368,25.585,22.7,29.0
2018/08/18 12:00:00,001e0611537d,metsense,pr103j2,temperature,90370.1,3368,26.832,24.45,29.9
2018/08/18 12:00:00,001e0610f703,metsense,pr103j2,temperature,90713.6,3444,26.34,24.3,29.55
2018/08/18 12:00:00,001e06113f54,metsense,pr103j2,temperature,97501.8,3444,28.311,26.0,30.65
2018/08/18 12:00:00,001e0611441e,metsense,pr103j2,temperature,95201.65,3449,27.603,24.3,30.1
2018/08/18 12:00:00,001e0610e8cb,metsense,pr103j2,temperature,83100.8,3220,25.808,23.4,29.9
2018/08/18 12:00:00,001e0610eef2,metsense,pr103j2,temperature,90563.6,3432,26.388,24.15,29.75
2018/08/18 12:00:00,001e0610bbff,metsense,pr103j2,temperature,91699.75,3491,26.267,23.7,28.5
2018/08/19 12:00:00,001e06114fcf,metsense,pr103j2,temperature,93299.3,3398,27.457,24.75,31.05
2018/08/19 12:00:00,001e0610eef2,metsense,pr103j2,temperature,93342.25,3433,27.19,22.8,32.2
2018/08/19 12:00:00,001e0610b9e9,metsense,pr103j2,temperature,92056.75,3450,26.683,23.85,30.1
2018/08/19 12:00:00,001e0610eef4,metsense,pr103j2,temperature,98315.5,3571,27.532,24.6,30.85
2018/08/19 12:00:00,001e0610bbff,metsense,pr103j2,temperature,95617.7,3561,26.851,23.4,31.25
2018/08/19 12:00:00,001e0610bc12,metsense,pr103j2,temperature,92514.8,3367,27.477,22.8,31.6
2018/08/19 12:00:00,001e0610e809,metsense,pr103j2,temperature,95538.2,3576,26.716,23.1,31.8
2018/08/19 12:00:00,001e0610ee36,metsense,pr103j2,temperature,101722.4,3449,29.493,24.75,35.85
2018/08/19 12:00:00,001e0610ee82,metsense,pr103j2,temperature,92348.95,3598,25.667,22.7,31.45
2018/08/19 12:00:00,001e0610f703,metsense,pr103j2,temperature,93001.75,3444,27.004,23.7,32.0
2018/08/19 12:00:00,001e0611536c,metsense,pr103j2,temperature,94329.1,3449,27.35,24.45,31.05
2018/08/19 12:00:00,001e0610bc10,metsense,pr103j2,temperature,93780.15,3362,27.894,24.3,32.0
2018/08/19 12:00:00,001e06113acb,metsense,pr103j2,temperature,93090.8,3444,27.03,24.15,30.3
2018/08/19 12:00:00,001e061146cb,metsense,pr103j2,temperature,91484.35,3445,26.556,23.7,32.0
2018/08/19 12:00:00,001e0610e540,metsense,pr103j2,temperature,98869.2,3585,27.579,25.5,30.85
2018/08/19 12:00:00,001e0610e8cb,metsense,pr103j2,temperature,85462.3,3223,26.516,22.7,31.25
2018/08/19 12:00:00,001e06113cf1,metsense,pr103j2,temperature,90197.2,3421,26.366,23.85,30.3
2018/08/19 12:00:00,001e06114fd4,metsense,pr103j2,temperature,89941.5,3430,26.222,23.55,29.4
2018/08/19 12:00:00,001e0610e537,metsense,pr103j2,temperature,95153.75,3368,28.252,24.0,32.2
2018/08/19 12:00:00,001e0610ee61,metsense,pr103j2,temperature,96205.05,3590,26.798,22.4,32.2
2018/08/19 12:00:00,001e0610ba46,metsense,pr103j2,temperature,92458.15,3429,26.964,24.3,29.75
2018/08/19 12:00:00,001e06109401,metsense,pr103j2,temperature,96570.65,3448,28.008,22.7,33.0
2018/08/19 12:00:00,001e0610ee33,metsense,pr103j2,temperature,98288.3,3599,27.31,24.6,30.65
2018/08/19 12:00:00,001e06113dbc,metsense,pr103j2,temperature,88344.95,3412,25.892,24.3,28.5
2018/08/19 12:00:00,001e061144be,metsense,pr103j2,temperature,102946.4,3448,29.857,26.65,34.05
2018/08/19 12:00:00,001e0610ef27,metsense,pr103j2,temperature,95195.15,3579,26.598,24.45,30.3
2018/08/19 12:00:00,001e06113ad8,metsense,pr103j2,temperature,90599.3,3440,26.337,23.7,29.75
2018/08/19 12:00:00,001e061144cd,metsense,pr103j2,temperature,92011.05,3382,27.206,23.55,32.6
2018/08/19 12:00:00,001e06115365,metsense,pr103j2,temperature,97248.3,3432,28.336,24.45,35.6
2018/08/19 12:00:00,001e06113107,metsense,pr103j2,temperature,91581.9,3282,27.904,22.8,33.0
2018/08/19 12:00:00,001e0610ee6f,metsense,pr103j2,temperature,95530.35,3599,26.544,23.1,30.85
2018/08/19 12:00:00,001e0610f05c,metsense,pr103j2,temperature,94680.5,3443,27.499,24.3,31.45
2018/08/19 12:00:00,001e06113d22,metsense,pr103j2,temperature,83594.6,3223,25.937,22.8,30.85
2018/08/19 12:00:00,001e06113a48,metsense,pr103j2,temperature,88340.6,3368,26.229,21.95,30.5
2018/08/19 12:00:00,001e061146bc,metsense,pr103j2,temperature,93713.05,3380,27.726,22.95,31.25
2018/08/19 12:00:00,001e0610ba8f,metsense,pr103j2,temperature,100641.55,3587,28.057,24.75,33.85
2018/08/19 12:00:00,001e0610ee41,metsense,pr103j2,temperature,100475.9,3569,28.152,23.85,32.4
2018/08/19 12:00:00,001e0610ef68,metsense,pr103j2,temperature,90862.25,3381,26.874,23.4,31.45
2018/08/19 12:00:00,001e06109416,metsense,pr103j2,temperature,90283.8,3444,26.215,22.4,30.65
2018/08/19 12:00:00,001e06113d78,metsense,pr103j2,temperature,94131.55,3444,27.332,22.95,32.2
2018/08/19 12:00:00,001e0611441e,metsense,pr103j2,temperature,96726.15,3449,28.045,23.25,32.0
2018/08/19 12:00:00,001e061135cb,metsense,pr103j2,temperature,98570.8,3597,27.404,24.0,30.85
2018/08/19 12:00:00,001e0611462f,metsense,pr103j2,temperature,90543.15,3449,26.252,24.0,29.4
2018/08/19 12:00:00,001e061146ba,metsense,pr103j2,temperature,90078.8,3355,26.849,21.95,32.2
2018/08/19 12:00:00,001e0610fb4c,metsense,pr103j2,temperature,93509.85,3495,26.755,22.8,31.8
2018/08/19 12:00:00,001e061130f4,metsense,pr103j2,temperature,97765.2,3447,28.362,24.15,32.6
2018/08/19 12:00:00,001e06113ace,metsense,pr103j2,temperature,86923.8,3388,25.656,23.85,28.3
2018/08/19 12:00:00,001e0610e539,metsense,pr103j2,temperature,93748.1,3426,27.364,23.4,32.4
2018/08/19 12:00:00,001e06114503,metsense,pr103j2,temperature,93170.55,3380,27.565,22.1,32.8
2018/08/19 12:00:00,001e0610ba13,metsense,pr103j2,temperature,96546.85,3439,28.074,23.7,33.65
2018/08/19 12:00:00,001e0610ee43,metsense,pr103j2,temperature,96038.65,3443,27.894,26.0,31.25
2018/08/19 12:00:00,001e0610bbf9,metsense,pr103j2,temperature,97957.75,3449,28.402,24.15,32.6
2018/08/19 12:00:00,001e0610e532,metsense,pr103j2,temperature,100862.1,3579,28.182,24.9,31.6
2018/08/19 12:00:00,001e0610ee5d,metsense,pr103j2,temperature,90715.1,3420,26.525,22.1,31.6
2018/08/19 12:00:00,001e06113ae8,metsense,pr103j2,temperature,97221.8,3382,28.747,27.3,30.1
2018/08/19 12:00:00,001e06113f54,metsense,pr103j2,temperature,93607.25,3444,27.18,25.05,31.25
2018/08/19 12:00:00,001e0611537d,metsense,pr103j2,temperature,90842.7,3368,26.972,22.25,32.2
2018/08/19 12:00:00,001e06109f62,metsense,pr103j2,temperature,96188.35,3364,28.593,23.1,33.65
2018/08/20 12:00:00,001e0610e532,metsense,pr103j2,temperature,98049.75,3584,27.358,24.9,30.65
2018/08/20 12:00:00,001e061146bc,metsense,pr103j2,temperature,87479.25,3381,25.874,24.0,27.8
2018/08/20 12:00:00,001e0610f05c,metsense,pr103j2,temperature,88086.1,3445,25.569,23.85,27.3
2018/08/20 12:00:00,001e06113ace,metsense,pr103j2,temperature,87860.5,3390,25.918,24.0,28.5
2018/08/20 12:00:00,001e0610ef27,metsense,pr103j2,temperature,91389.25,3582,25.513,23.7,27.65
2018/08/20 12:00:00,001e0610bc12,metsense,pr103j2,temperature,85879.45,3365,25.521,22.4,28.3
2018/08/20 12:00:00,001e0610e8cb,metsense,pr103j2,temperature,85995.45,3219,26.715,24.9,29.0
2018/08/20 12:00:00,001e06113d78,metsense,pr103j2,temperature,92379.1,3446,26.808,23.85,30.1
2018/08/20 12:00:00,001e06115365,metsense,pr103j2,temperature,93119.1,3434,27.117,24.3,30.85
2018/08/20 12:00:00,001e0610f703,metsense,pr103j2,temperature,89128.3,3444,25.879,23.7,28.15
2018/08/20 12:00:00,001e06113ae8,metsense,pr103j2,temperature,57688.0,2040,28.278,27.45,29.2
2018/08/20 12:00:00,001e0610e539,metsense,pr103j2,temperature,86766.45,3428,25.311,23.4,28.5
2018/08/20 12:00:00,001e0610e540,metsense,pr103j2,temperature,91202.5,3547,25.713,23.4,28.3
2018/08/20 12:00:00,001e0610ee5d,metsense,pr103j2,temperature,86981.05,3421,25.426,23.4,28.5
2018/08/20 12:00:00,001e0610ee6f,metsense,pr103j2,temperature,94622.15,3595,26.32,24.15,29.0
2018/08/20 12:00:00,001e0610bbff,metsense,pr103j2,temperature,93490.4,3573,26.166,24.3,29.0
2018/08/20 12:00:00,001e0610ee33,metsense,pr103j2,temperature,94906.45,3600,26.363,24.3,29.55
2018/08/20 12:00:00,001e0610eef4,metsense,pr103j2,temperature,92901.15,3557,26.118,24.0,28.15
2018/08/20 12:00:00,001e0611536c,metsense,pr103j2,temperature,88608.2,3449,25.691,23.4,29.55
2018/08/20 12:00:00,001e0610ee36,metsense,pr103j2,temperature,98517.8,3449,28.564,24.45,31.6
2018/08/20 12:00:00,001e0610ee61,metsense,pr103j2,temperature,94524.95,3591,26.323,24.15,29.0
2018/08/20 12:00:00,001e0610ee82,metsense,pr103j2,temperature,92154.65,3600,25.599,23.7,27.8
2018/08/20 12:00:00,001e06113a48,metsense,pr103j2,temperature,87528.75,3368,25.988,24.0,28.5
2018/08/20 12:00:00,001e06113d22,metsense,pr103j2,temperature,82365.5,3218,25.595,23.4,29.2
2018/08/20 12:00:00,001e061146cb,metsense,pr103j2,temperature,88964.9,3446,25.817,23.7,29.4
2018/08/20 12:00:00,001e0610ba13,metsense,pr103j2,temperature,87463.2,3438,25.44,22.25,29.55
2018/08/20 12:00:00,001e0610e809,metsense,pr103j2,temperature,92822.75,3560,26.074,24.3,28.3
2018/08/20 12:00:00,001e06113cf1,metsense,pr103j2,temperature,87221.85,3421,25.496,23.4,29.2
2018/08/20 12:00:00,001e06114503,metsense,pr103j2,temperature,88518.1,3380,26.189,22.1,30.1
2018/08/20 12:00:00,001e061130f4,metsense,pr103j2,temperature,93249.1,3447,27.052,24.75,29.4
2018/08/20 12:00:00,001e0610b9e9,metsense,pr103j2,temperature,89012.1,3449,25.808,24.0,29.0
2018/08/20 12:00:00,001e0610ba8f,metsense,pr103j2,temperature,96056.3,3577,26.854,24.15,29.9
2018/08/20 12:00:00,001e0610eef2,metsense,pr103j2,temperature,91598.2,3433,26.682,24.75,29.2
2018/08/20 12:00:00,001e0610ef68,metsense,pr103j2,temperature,88335.95,3381,26.127,23.7,28.5
2018/08/20 12:00:00,001e06113ad8,metsense,pr103j2,temperature,87066.5,3439,25.317,23.4,27.15
2018/08/20 12:00:00,001e06113dbc,metsense,pr103j2,temperature,11062.85,412,26.852,26.45,27.8
2018/08/20 12:00:00,001e061144cd,metsense,pr103j2,temperature,87052.6,3382,25.74,23.7,28.15
2018/08/20 12:00:00,001e0610ba46,metsense,pr103j2,temperature,37674.6,1411,26.701,24.6,28.85
2018/08/20 12:00:00,001e06113107,metsense,pr103j2,temperature,83910.8,3309,25.358,21.85,29.0
2018/08/20 12:00:00,001e06109416,metsense,pr103j2,temperature,89443.65,3445,25.963,24.0,28.5
2018/08/20 12:00:00,001e0610ee43,metsense,pr103j2,temperature,91430.5,3441,26.571,24.6,30.85
2018/08/20 12:00:00,001e0610fb4c,metsense,pr103j2,temperature,91643.3,3490,26.259,24.3,28.85
2018/08/20 12:00:00,001e0611441e,metsense,pr103j2,temperature,91369.95,3449,26.492,24.3,28.85
2018/08/20 12:00:00,001e06109f62,metsense,pr103j2,temperature,89082.65,3364,26.481,24.15,28.85
2018/08/20 12:00:00,001e06113acb,metsense,pr103j2,temperature,86151.15,3441,25.037,22.95,27.15
2018/08/20 12:00:00,001e0610bbf9,metsense,pr103j2,temperature,87876.85,3449,25.479,22.7,28.5
2018/08/20 12:00:00,001e0611462f,metsense,pr103j2,temperature,86253.35,3449,25.008,23.1,27.95
2018/08/20 12:00:00,001e06114fd4,metsense,pr103j2,temperature,89827.3,3430,26.189,23.25,29.75
2018/08/20 12:00:00,001e06109401,metsense,pr103j2,temperature,88447.3,3448,25.652,22.1,29.9
2018/08/20 12:00:00,001e0610bc10,metsense,pr103j2,temperature,91848.25,3364,27.303,24.45,30.1
2018/08/20 12:00:00,001e061135cb,metsense,pr103j2,temperature,93285.45,3599,25.92,23.55,29.2
2018/08/20 12:00:00,001e06113f54,metsense,pr103j2,temperature,86337.4,3444,25.069,23.4,27.65
2018/08/20 12:00:00,001e061144be,metsense,pr103j2,temperature,97220.2,3448,28.196,25.05,31.05
2018/08/20 12:00:00,001e06114fcf,metsense,pr103j2,temperature,84570.05,3387,24.969,23.55,27.15
2018/08/20 12:00:00,001e0611537d,metsense,pr103j2,temperature,71556.2,2815,25.42,23.4,29.75
2018/08/20 12:00:00,001e0610e537,metsense,pr103j2,temperature,88239.25,3404,25.922,24.15,28.5
2018/08/20 12:00:00,001e0610ee41,metsense,pr103j2,temperature,89539.45,3517,25.459,23.4,28.15
2018/08/20 12:00:00,001e061146ba,metsense,pr103j2,temperature,87857.0,3354,26.195,23.7,29.9
2018/08/21 12:00:00,001e0610b9e9,metsense,pr103j2,temperature,83335.6,3450,24.155,21.95,26.65
2018/08/21 12:00:00,001e061130f4,metsense,pr103j2,temperature,86860.55,3448,25.192,22.25,28.3
2018/08/21 12:00:00,001e06113f54,metsense,pr103j2,temperature,86513.3,3445,25.113,22.7,28.5
2018/08/21 12:00:00,001e0610e540,metsense,pr103j2,temperature,88081.15,3574,24.645,21.4,28.85
2018/08/21 12:00:00,001e06113cf1,metsense,pr103j2,temperature,84808.55,3423,24.776,22.7,27.8
2018/08/21 12:00:00,001e06114503,metsense,pr103j2,temperature,79806.55,3381,23.604,20.5,28.5
2018/08/21 12:00:00,001e0610e8cb,metsense,pr103j2,temperature,77663.35,3222,24.104,21.85,27.65
2018/08/21 12:00:00,001e0610ee5d,metsense,pr103j2,temperature,83277.8,3421,24.343,20.9,26.8
2018/08/21 12:00:00,001e0610eef4,metsense,pr103j2,temperature,90455.0,3589,25.203,22.1,28.3
2018/08/21 12:00:00,001e0610e539,metsense,pr103j2,temperature,82931.65,3429,24.185,21.15,27.3
2018/08/21 12:00:00,001e0610e532,metsense,pr103j2,temperature,92422.45,3577,25.838,23.25,28.65
2018/08/21 12:00:00,001e0610e809,metsense,pr103j2,temperature,85912.6,3536,24.297,21.7,27.45
2018/08/21 12:00:00,001e0610ee82,metsense,pr103j2,temperature,87527.1,3599,24.32,21.7,27.15
2018/08/21 12:00:00,001e0610ef27,metsense,pr103j2,temperature,89701.1,3582,25.042,22.55,27.65
2018/08/21 12:00:00,001e06115365,metsense,pr103j2,temperature,86339.85,3436,25.128,21.95,28.85
2018/08/21 12:00:00,001e06113107,metsense,pr103j2,temperature,55426.55,2253,24.601,21.7,28.15
2018/08/21 12:00:00,001e06113a48,metsense,pr103j2,temperature,80208.0,3368,23.815,21.7,27.15
2018/08/21 12:00:00,001e061146cb,metsense,pr103j2,temperature,83691.1,3446,24.286,21.15,27.65
2018/08/21 12:00:00,001e06109f62,metsense,pr103j2,temperature,84535.3,3364,25.129,21.85,28.5
2018/08/21 12:00:00,001e0610ee61,metsense,pr103j2,temperature,88375.75,3587,24.638,21.4,27.3
2018/08/21 12:00:00,001e061146ba,metsense,pr103j2,temperature,81618.85,3355,24.328,20.9,27.8
2018/08/21 12:00:00,001e0610eef2,metsense,pr103j2,temperature,85140.2,3434,24.793,22.25,27.65
2018/08/21 12:00:00,001e0610ee36,metsense,pr103j2,temperature,86707.0,3449,25.14,21.4,30.65
2018/08/21 12:00:00,001e0610ba13,metsense,pr103j2,temperature,87139.5,3437,25.353,21.95,28.85
2018/08/21 12:00:00,001e0610ee33,metsense,pr103j2,temperature,93396.25,3600,25.943,22.7,28.85
2018/08/21 12:00:00,001e0610ee43,metsense,pr103j2,temperature,91095.75,3439,26.489,23.4,29.4
2018/08/21 12:00:00,001e0610ee6f,metsense,pr103j2,temperature,88727.3,3594,24.688,22.25,27.3
2018/08/21 12:00:00,001e06113ad8,metsense,pr103j2,temperature,83894.65,3439,24.395,22.25,26.95
2018/08/21 12:00:00,001e0611441e,metsense,pr103j2,temperature,84793.1,3449,24.585,21.4,27.65
2018/08/21 12:00:00,001e061146bc,metsense,pr103j2,temperature,83382.8,3381,24.662,22.1,27.95
2018/08/21 12:00:00,001e0611536c,metsense,pr103j2,temperature,85609.85,3448,24.829,21.85,28.15
2018/08/21 12:00:00,001e0610ba8f,metsense,pr103j2,temperature,86703.85,3551,24.417,21.55,28.3
2018/08/21 12:00:00,001e0610f05c,metsense,pr103j2,temperature,87820.45,3444,25.5,21.4,29.75
2018/08/21 12:00:00,001e061144cd,metsense,pr103j2,temperature,80572.7,3382,23.824,21.0,27.15
2018/08/21 12:00:00,001e0610bbf9,metsense,pr103j2,temperature,83761.6,3449,24.286,21.7,28.15
2018/08/21 12:00:00,001e0610e537,metsense,pr103j2,temperature,87799.05,3407,25.77,22.8,29.55
2018/08/21 12:00:00,001e0610ef68,metsense,pr103j2,temperature,82083.0,3381,24.278,21.7,27.15
2018/08/21 12:00:00,001e0611462f,metsense,pr103j2,temperature,84657.95,3449,24.546,21.85,27.65
2018/08/21 12:00:00,001e0610bc12,metsense,pr103j2,temperature,80751.3,3359,24.04,21.55,28.15
2018/08/21 12:00:00,001e0610f703,metsense,pr103j2,temperature,83186.65,3441,24.175,21.55,26.95
2018/08/21 12:00:00,001e06109401,metsense,pr103j2,temperature,82559.95,3448,23.944,20.75,27.95
2018/08/21 12:00:00,001e0610ee41,metsense,pr103j2,temperature,84818.55,3492,24.289,21.0,27.45
2018/08/21 12:00:00,001e06113d78,metsense,pr103j2,temperature,85008.1,3445,24.676,21.85,28.85
2018/08/21 12:00:00,001e06114fcf,metsense,pr103j2,temperature,84022.6,3383,24.837,22.25,28.15
2018/08/21 12:00:00,001e06109416,metsense,pr103j2,temperature,83654.6,3444,24.29,21.7,27.3
2018/08/21 12:00:00,001e0610bc10,metsense,pr103j2,temperature,83732.2,3365,24.883,22.1,29.55
2018/08/21 12:00:00,001e0610fb4c,metsense,pr103j2,temperature,84535.4,3486,24.25,21.7,27.65
2018/08/21 12:00:00,001e06113d22,metsense,pr103j2,temperature,77749.7,3227,24.093,21.4,26.8
2018/08/21 12:00:00,001e0610bbff,metsense,pr103j2,temperature,85470.1,3509,24.357,20.9,26.95
2018/08/21 12:00:00,001e061135cb,metsense,pr103j2,temperature,90211.6,3595,25.094,22.7,27.45
2018/08/21 12:00:00,001e06113acb,metsense,pr103j2,temperature,85369.1,3440,24.817,21.55,29.2
2018/08/21 12:00:00,001e06113ace,metsense,pr103j2,temperature,81734.95,3388,24.125,21.7,27.45
2018/08/21 12:00:00,001e061144be,metsense,pr103j2,temperature,92428.25,3447,26.814,23.1,31.45
2018/08/21 12:00:00,001e06114fd4,metsense,pr103j2,temperature,82013.1,3431,23.904,21.3,27.95
2018/08/22 12:00:00,001e06113a48,metsense,pr103j2,temperature,73452.25,3369,21.802,15.9,27.45
2018/08/22 12:00:00,001e06113acb,metsense,pr103j2,temperature,84129.7,3441,24.449,18.3,30.1
2018/08/22 12:00:00,001e06109f62,metsense,pr103j2,temperature,79182.15,3365,23.531,16.85,29.4
2018/08/22 12:00:00,001e0610e532,metsense,pr103j2,temperature,84106.7,3573,23.54,17.35,29.75
2018/08/22 12:00:00,001e0611536c,metsense,pr103j2,temperature,80008.35,3449,23.198,17.55,28.5
2018/08/22 12:00:00,001e06109416,metsense,pr103j2,temperature,76381.6,3445,22.172,16.4,27.95
2018/08/22 12:00:00,001e06113f54,metsense,pr103j2,temperature,85054.75,3445,24.689,18.3,31.05
2018/08/22 12:00:00,001e061144be,metsense,pr103j2,temperature,89424.4,3448,25.935,19.95,32.8
2018/08/22 12:00:00,001e0610bbff,metsense,pr103j2,temperature,81027.55,3559,22.767,16.85,29.4
2018/08/22 12:00:00,001e0611441e,metsense,pr103j2,temperature,79241.75,3449,22.975,16.6,28.85
2018/08/22 12:00:00,001e0610e537,metsense,pr103j2,temperature,86646.4,3407,25.432,18.05,32.4
2018/08/22 12:00:00,001e0610e540,metsense,pr103j2,temperature,82705.2,3568,23.18,17.55,30.3
2018/08/22 12:00:00,001e0610eef4,metsense,pr103j2,temperature,88798.65,3588,24.749,17.95,31.25
2018/08/22 12:00:00,001e06113ace,metsense,pr103j2,temperature,75695.05,3389,22.336,16.85,28.3
2018/08/22 12:00:00,001e0610b9e9,metsense,pr103j2,temperature,79253.15,3450,22.972,17.2,29.4
2018/08/22 12:00:00,001e0610ba13,metsense,pr103j2,temperature,84078.55,3437,24.463,17.7,30.65
2018/08/22 12:00:00,001e0610eef2,metsense,pr103j2,temperature,76462.15,3436,22.253,16.4,29.55
2018/08/22 12:00:00,001e0610bc12,metsense,pr103j2,temperature,76073.2,3358,22.654,16.6,28.5
2018/08/22 12:00:00,001e0610ee33,metsense,pr103j2,temperature,89651.0,3599,24.91,18.4,31.8
2018/08/22 12:00:00,001e0610ee6f,metsense,pr103j2,temperature,83105.65,3595,23.117,17.2,28.85
2018/08/22 12:00:00,001e06114fd4,metsense,pr103j2,temperature,75241.5,3433,21.917,16.25,29.55
2018/08/22 12:00:00,001e0610ee82,metsense,pr103j2,temperature,80856.65,3600,22.46,16.85,28.15
2018/08/22 12:00:00,001e0610f703,metsense,pr103j2,temperature,77128.8,3439,22.428,16.85,28.15
2018/08/22 12:00:00,001e0610ba8f,metsense,pr103j2,temperature,83907.65,3587,23.392,17.35,31.8
2018/08/22 12:00:00,001e0610e809,metsense,pr103j2,temperature,80774.3,3556,22.715,16.95,28.15
2018/08/22 12:00:00,001e0610e8cb,metsense,pr103j2,temperature,72087.9,3219,22.395,16.25,28.5
2018/08/22 12:00:00,001e0610ee43,metsense,pr103j2,temperature,86036.85,3438,25.025,19.55,30.65
