,timestamp,node_id,average_value,count,min_value,max_value
209,2018-01-19,001e0610ee41,991.0508205841447,3595,985.81,995.05
210,2018-01-19,001e0610ee61,989.0073092031425,3564,983.86,992.81
211,2018-01-19,001e0610eef4,989.822837535014,3570,984.54,993.81
212,2018-01-20,001e0610b9e5,987.7880799329234,3578,982.43,992.42
213,2018-01-20,001e0610ba13,985.4571850103275,3389,981.29,989.43
214,2018-01-20,001e0610ba18,989.4397337443946,3568,985.3,993.72
215,2018-01-20,001e0610ba3b,990.1359069378657,3589,986.0,994.41
216,2018-01-20,001e0610ba46,998.8330298551582,3383,994.84,1002.77
217,2018-01-20,001e0610bc07,987.9915476521256,3599,983.79,992.26
218,2018-01-20,001e0610e532,993.1328670745272,3596,988.99,997.22
219,2018-01-20,001e0610e809,993.6300141362736,3537,989.15,997.77
220,2018-01-20,001e0610ea5a,988.5468722098215,3584,984.29,992.8
221,2018-01-20,001e0610ee41,989.5708008898777,3596,985.49,993.71
222,2018-01-20,001e0610ee61,987.9602164745572,3557,983.69,992.27
223,2018-01-20,001e0610eef4,988.6070998326827,3586,984.3,992.99
224,2018-01-21,001e0610b9e5,991.9359681475273,3579,989.72,993.31
225,2018-01-21,001e0610ba13,988.7421350634031,3391,986.5,990.07
226,2018-01-21,001e0610ba18,994.0234604904632,734,993.54,994.38
227,2018-01-21,001e0610ba3b,993.9243992139247,3562,991.75,995.25
228,2018-01-21,001e0610ba46,1002.0237588652482,3384,999.67,1003.34
229,2018-01-21,001e0610bc07,991.6469752571587,3597,989.4,993.01
230,2018-01-21,001e0610e532,996.6904451864218,3594,994.46,998.02
231,2018-01-21,001e0610e809,997.3099944227552,3586,995.04,998.65
232,2018-01-21,001e0610ea5a,992.3511434217955,3542,990.09,993.67
233,2018-01-21,001e0610ee41,993.2224714723072,3593,990.99,994.56
234,2018-01-21,001e0610ee61,991.6484268395828,3547,989.5,993.02
235,2018-01-21,001e0610eef4,992.4095834530307,3481,990.24,993.72
236,2018-01-22,001e0610b9e5,982.0978403361345,3570,974.72,990.52
237,2018-01-22,001e0610ba13,979.5558813998705,3086,972.58,987.22
238,2018-01-22,001e0610ba3b,984.062159796725,3542,976.64,992.5
239,2018-01-22,001e0610ba46,992.1233717494091,3384,984.81,1000.44
240,2018-01-22,001e0610bc07,981.709010561423,3598,974.18,990.18
241,2018-01-22,001e0610e532,986.7620695410293,3595,979.44,995.21
242,2018-01-22,001e0610e809,994.5893472906405,812,992.88,995.85
243,2018-01-22,001e0610ea5a,982.191173642534,3536,974.67,990.95
244,2018-01-22,001e0610ee41,983.5764765906362,3332,976.02,991.75
245,2018-01-22,001e0610ee61,986.0393486385477,1873,980.26,990.21
246,2018-01-22,001e0610eef4,982.6305123873874,3552,975.21,990.99
247,2018-01-23,001e0610b9e5,981.9642224712804,3569,974.41,995.06
248,2018-01-23,001e0610ba13,980.8440537555229,2716,972.45,993.43
249,2018-01-23,001e0610ba3b,984.3246594471359,3509,976.42,997.35
250,2018-01-23,001e0610ba46,992.9295924394567,3386,984.74,1005.59
251,2018-01-23,001e0610ba57,992.4952072968491,603,989.34,995.18
252,2018-01-23,001e0610bc07,982.0285047512577,3578,974.13,995.15
253,2018-01-23,001e0610e532,987.2343833333333,3600,979.15,1000.37
254,2018-01-23,001e0610ea5a,982.362737446198,3485,974.56,995.77
255,2018-01-23,001e0610ee41,983.8282262569832,3580,975.78,996.91
256,2018-01-23,001e0610eef4,982.55666761283,3523,975.04,995.7
257,2018-01-23,001e0610ef27,988.3618802345059,2388,979.38,998.7
258,2018-01-24,001e0610b9e5,999.4956598486971,3569,995.0,1003.14
259,2018-01-24,001e0610ba13,997.7842319391634,2630,993.22,1001.44
260,2018-01-24,001e0610ba3b,1001.8304033850493,3545,997.27,1005.55
261,2018-01-24,001e0610ba46,1009.757055341817,3379,1005.49,1013.55
262,2018-01-24,001e0610ba57,999.6489605336297,3598,995.05,1003.35
263,2018-01-24,001e0610bc07,999.5320301591735,3581,994.98,1003.3
264,2018-01-24,001e0610e532,1004.864467019204,3593,1000.31,1008.66
265,2018-01-24,001e0610ea5a,997.3951823899372,795,995.74,998.89
266,2018-01-24,001e0610ee41,1001.3510122699387,3586,996.81,1005.11
267,2018-01-24,001e0610eef4,1000.140333239198,3541,995.66,1003.87
268,2018-01-24,001e0610ef27,1003.0601740595171,3562,998.53,1006.82
269,2018-01-25,001e0610b9e5,1002.8144953871961,3577,999.5,1004.6
270,2018-01-25,001e0610ba13,1000.6275870160345,2557,995.74,1002.88
271,2018-01-25,001e0610ba3b,1005.1617605633803,3550,1001.5,1007.19
272,2018-01-25,001e0610ba46,1012.696138379657,3382,1009.5,1014.37
273,2018-01-25,001e0610ba57,1002.8342495831017,3598,999.08,1005.01
274,2018-01-25,001e0610bc07,1002.7348498331479,3596,999.19,1004.73
275,2018-01-25,001e0610e532,1008.1471888888889,3600,1004.49,1010.26
276,2018-01-25,001e0610ee41,1004.5740551071528,3593,1000.82,1006.77
277,2018-01-25,001e0610eef4,1003.4471044525343,3571,1000.05,1005.34
278,2018-01-25,001e0610ef27,1006.2273750717978,3482,1002.23,1008.49
279,2018-01-26,001e0610b9e5,998.079589385475,3580,992.63,1000.99
280,2018-01-26,001e0610ba13,996.0900550530869,2543,990.72,998.37
281,2018-01-26,001e0610ba3b,1000.3812724215246,3568,994.81,1003.0
282,2018-01-26,001e0610ba46,1008.7870623145401,3033,1003.44,1010.42
283,2018-01-26,001e0610ba57,997.9467993320345,3593,992.36,1000.5
284,2018-01-26,001e0610bc07,998.037751528627,3598,992.52,1000.63
285,2018-01-26,001e0610e532,1003.3142150597388,3599,997.77,1005.77
286,2018-01-26,001e0610ee41,999.7722783005418,3507,994.2,1002.3
287,2018-01-26,001e0610eef4,998.8358006212934,3541,993.56,1001.43
288,2018-01-26,001e0610ef27,1001.3004057078903,3574,995.81,1003.91
289,2018-01-27,001e0610b9e5,994.8424881185351,3577,991.21,999.83
290,2018-01-27,001e0610ba13,993.1390579992216,2569,990.16,998.24
291,2018-01-27,001e0610ba3b,996.9659405663022,3567,993.9,1001.92
292,2018-01-27,001e0610ba57,994.6963209121246,3596,991.55,999.76
293,2018-01-27,001e0610bc07,994.84850737956,3591,991.67,999.89
294,2018-01-27,001e0610e532,999.943157162726,3595,996.88,1004.88
295,2018-01-27,001e0610ee41,996.5592630700778,3596,993.59,1001.57
296,2018-01-27,001e0610eef4,995.6764474423833,3558,992.56,1000.65
297,2018-01-27,001e0610ef27,998.0981903642773,3404,995.13,1003.02
298,2018-01-28,001e0610b9e5,1002.1106835443038,3555,999.69,1004.39
299,2018-01-28,001e0610ba13,999.7017014572667,2539,997.86,1001.76
300,2018-01-28,001e0610ba3b,1004.0464487034949,3548,1001.91,1006.14
301,2018-01-28,001e0610ba57,1001.8514015045974,3589,999.65,1004.03
302,2018-01-28,001e0610bc07,1001.8261615598885,3590,999.71,1003.86
303,2018-01-28,001e0610e532,1007.0021888888889,3600,1004.85,1009.16
304,2018-01-28,001e0610ee41,1003.5938667410093,3587,1001.45,1005.64
305,2018-01-28,001e0610eef4,1002.6617912183774,3439,1000.52,1004.82
306,2018-01-28,001e0610ef27,1005.1543017072488,3573,1003.0,1007.21
307,2018-01-29,001e0610b9e5,1005.4079731618674,3577,1003.84,1007.33
308,2018-01-29,001e0610ba13,1003.2569412219644,2586,1001.52,1005.46
309,2018-01-29,001e0610ba3b,1007.4307746878546,3524,1005.82,1009.44
310,2018-01-29,001e0610ba57,1005.514366118696,3589,1003.72,1007.63
311,2018-01-29,001e0610bc07,1005.3152769273588,3593,1003.64,1007.33
312,2018-01-29,001e0610e532,1010.63495,3600,1008.9,1012.76
313,2018-01-29,001e0610ee41,1007.1840522512507,3598,1005.48,1009.27
314,2018-01-29,001e0610eef4,1005.9262168464005,3431,1004.42,1007.87
315,2018-01-29,001e0610ef27,1008.9527437641723,3528,1007.06,1011.12
316,2018-01-30,001e0610b9e5,1006.2614700902934,3544,999.63,1008.73
317,2018-01-30,001e0610ba13,1004.3271283018869,2650,997.41,1007.01
318,2018-01-30,001e0610ba3b,1008.8505761202338,3593,1002.27,1011.35
319,2018-01-30,001e0610ba57,1006.8266791151967,3481,999.83,1009.22
320,2018-01-30,001e0610bc07,1006.51663491174,3569,999.68,1008.81
321,2018-01-30,001e0610e532,1012.1155018070614,3597,1005.17,1014.77
322,2018-01-30,001e0610ee41,1008.4544095582106,3599,1001.55,1010.96
323,2018-01-30,001e0610eef4,1007.0174781382228,3545,1000.2,1009.52
324,2018-01-30,001e0610ef27,1010.3958140184307,3581,1003.47,1013.0
